Employee_ID,Department,Gender,Age,Salary,Training_Hours,Performance_Rating,Overtime_Ratio,Status,Hire_Date
EMP1700,Engineering,Male,28,90000,25,1.7,0.4,Resigned,2017-08-17
EMP1701,Sales,Non-binary,28,70000,37,3.1,0.22,Active,2023-05-15
EMP1702,HR,Female,33,70000,21,3.0,0.36,Resigned,2022-08-25
EMP1703,Marketing,Male,46,140000,28,2.2,0.39,Active,2018-09-04
EMP1704,Product,Female,42,150000,13,1.7,0.24,Active,2020-02-27
EMP1705,Marketing,Male,55,150000,43,3.8,0.15,Active,2025-09-22
EMP1706,HR,Male,60,140000,22,2.2,0.49,Resigned,2020-09-10
EMP1707,Sales,Non-binary,46,140000,33,3.9,0.13,Resigned,2018-11-20
EMP1708,Engineering,Female,48,140000,30,2.9,0.32,Active,2019-10-11
EMP1709,Engineering,Non-binary,35,150000,17,1.7,0.46,Active,2017-11-11
EMP1710,Engineering,Female,56,80000,20,1.9,0.2,Active,2022-07-14
EMP1711,Product,Male,51,100000,48,4.6,0.5,Resigned,2015-05-09
EMP1712,Product,Non-binary,38,140000,16,2.3,0.28,Active,2015-09-11
EMP1713,Marketing,Male,52,80000,12,1.3,0.26,Active,2017-12-11
EMP1714,Product,Non-binary,60,130000,38,3.5,0.24,Resigned,2019-08-25
EMP1715,HR,Female,51,70000,36,4.2,0.42,Resigned,2022-07-06
EMP1716,Sales,Male,32,80000,15,2.4,0.22,Active,2023-03-01
EMP1717,Marketing,Female,49,80000,33,3.0,0.44,Active,2018-02-08
EMP1718,HR,Non-binary,22,110000,31,3.3,0.27,Active,2025-02-22
EMP1719,Marketing,Male,29,130000,17,2.0,0.35,Active,2023-07-08
EMP1720,Engineering,Female,41,90000,44,3.9,0.31,Active,2019-09-23
EMP1721,Product,Female,24,90000,50,5.0,0.33,Resigned,2017-03-03
EMP1722,Marketing,Male,37,130000,50,4.5,0.19,Active,2018-06-07
EMP1723,Marketing,Male,41,150000,35,2.6,0.27,Active,2024-10-11
EMP1724,Marketing,Male,55,120000,28,2.1,0.47,Resigned,2023-04-04
EMP1725,Sales,Non-binary,50,90000,21,1.7,0.09,Active,2022-03-21
EMP1726,HR,Non-binary,40,110000,27,2.9,0.1,Active,2018-11-07
EMP1727,Engineering,Non-binary,51,90000,46,5.0,0.25,Resigned,2016-10-04
EMP1728,Sales,Non-binary,53,110000,22,1.3,0.22,Resigned,2019-03-07
EMP1729,HR,Female,47,70000,18,1.5,0.18,Resigned,2022-10-25
EMP1730,Product,Female,47,110000,37,2.8,0.18,Resigned,2024-07-13
EMP1731,Product,Non-binary,58,80000,17,1.5,0.1,Active,2020-04-27
EMP1732,Engineering,Female,55,70000,22,1.8,0.05,Active,2020-02-04
EMP1733,HR,Male,37,130000,12,1.7,0.21,Resigned,2022-05-06
EMP1734,Sales,Female,57,140000,24,3.3,0.27,Active,2025-03-19
EMP1735,HR,Non-binary,35,70000,50,5.0,0.24,Resigned,2015-08-20
EMP1736,Product,Non-binary,39,130000,34,3.7,0.42,Active,2019-10-05
EMP1737,HR,Male,37,110000,28,2.9,0.12,Resigned,2020-12-03
EMP1738,Marketing,Non-binary,50,130000,12,1.8,0.24,Active,2016-07-01
EMP1739,Engineering,Male,30,150000,18,2.4,0.17,Active,2021-04-28
EMP1740,Sales,Female,58,120000,48,4.4,0.21,Resigned,2019-11-16
EMP1741,Sales,Male,52,150000,45,5.0,0.37,Resigned,2020-09-01
EMP1742,Sales,Female,30,90000,49,4.0,0.22,Active,2018-09-08
EMP1743,HR,Non-binary,33,90000,20,2.1,0.24,Active,2023-06-01
EMP1744,Product,Non-binary,31,130000,24,2.7,0.28,Resigned,2020-05-24
EMP1745,HR,Male,24,150000,19,2.2,0.28,Active,2023-07-26
EMP1746,Marketing,Male,46,90000,30,3.2,0.15,Active,2020-11-25
EMP1747,Sales,Male,50,70000,43,3.7,0.24,Resigned,2018-03-21
EMP1748,Marketing,Non-binary,24,90000,33,2.9,0.31,Active,2015-11-14
EMP1749,Engineering,Non-binary,58,120000,39,3.6,0.3,Active,2020-02-08
EMP1750,Sales,Non-binary,40,80000,44,3.5,0.07,Active,2015-02-24
EMP1751,HR,Male,40,100000,20,1.4,0.1,Active,2022-03-27
EMP1752,Sales,Female,28,80000,44,4.6,0.37,Active,2016-03-14
EMP1753,Engineering,Male,53,140000,18,2.0,0.39,Active,2023-06-19
EMP1754,Product,Non-binary,53,150000,36,4.0,0.12,Active,2017-04-07
EMP1755,Sales,Male,41,140000,21,1.1,0.43,Active,2015-08-10
EMP1756,Engineering,Non-binary,33,150000,35,4.0,0.24,Active,2021-11-28
EMP1757,Marketing,Male,34,70000,15,2.0,0.32,Active,2020-09-27
EMP1758,Engineering,Male,23,90000,24,1.5,0.25,Active,2018-06-05
EMP1759,Sales,Non-binary,33,120000,29,2.4,0.45,Active,2025-10-16
EMP1760,HR,Female,47,70000,47,4.7,0.17,Active,2019-01-18
EMP1761,Product,Male,59,140000,34,3.9,0.4,Resigned,2019-04-09
EMP1762,Sales,Non-binary,41,130000,33,2.7,0.39,Active,2022-03-16
EMP1763,Engineering,Non-binary,25,80000,13,1.7,0.44,Active,2024-03-12
EMP1764,Engineering,Male,34,120000,38,3.5,0.14,Resigned,2024-10-02
EMP1765,HR,Female,44,80000,23,2.0,0.19,Resigned,2021-04-09
EMP1766,HR,Female,56,150000,45,3.6,0.45,Active,2018-10-11
EMP1767,Product,Non-binary,25,110000,32,3.4,0.33,Resigned,2025-06-18
EMP1768,Marketing,Non-binary,59,140000,27,3.0,0.49,Active,2021-01-25
EMP1769,Product,Female,46,80000,40,3.2,0.34,Active,2016-03-01
EMP1770,Engineering,Male,26,110000,30,3.4,0.32,Active,2025-04-12
EMP1771,Sales,Male,35,90000,11,1.5,0.06,Active,2019-08-28
EMP1772,Product,Non-binary,58,150000,35,2.7,0.45,Active,2020-10-19
EMP1773,HR,Male,32,150000,36,3.7,0.37,Active,2020-09-19
EMP1774,HR,Male,51,140000,37,2.9,0.22,Active,2021-11-12
EMP1775,HR,Non-binary,36,150000,25,1.6,0.29,Resigned,2016-01-06
EMP1776,Product,Female,48,100000,25,1.6,0.23,Resigned,2017-01-06
EMP1777,Product,Female,34,100000,27,3.7,0.32,Active,2023-04-28
EMP1778,Sales,Female,42,80000,42,3.9,0.11,Active,2025-05-15
EMP1779,Marketing,Non-binary,51,70000,26,1.7,0.12,Active,2020-05-13
EMP1780,Engineering,Female,49,90000,46,4.3,0.01,Active,2023-05-07
EMP1781,Product,Female,50,110000,46,3.8,0.5,Active,2016-08-27
EMP1782,Product,Female,53,140000,38,3.9,0.37,Active,2019-10-25
EMP1783,HR,Non-binary,30,140000,34,3.9,0.37,Active,2018-03-19
EMP1784,Engineering,Non-binary,53,120000,11,0.3,0.11,Active,2025-02-17
EMP1785,Sales,Non-binary,47,100000,18,2.1,0.24,Active,2019-03-21
EMP1786,Marketing,Male,45,130000,21,2.5,0.1,Active,2023-04-15
EMP1787,Engineering,Female,45,130000,36,4.0,0.1,Active,2016-06-05
EMP1788,Marketing,Non-binary,40,150000,48,4.1,0.46,Active,2019-04-19
EMP1789,HR,Female,52,70000,47,4.8,0.49,Resigned,2024-09-21
EMP1790,Marketing,Male,37,80000,29,2.2,0.14,Resigned,2018-04-04
EMP1791,Engineering,Female,31,140000,48,4.6,0.46,Active,2019-09-20
EMP1792,HR,Male,53,80000,19,2.8,0.37,Active,2017-09-16
EMP1793,Engineering,Non-binary,42,140000,15,0.8,0.21,Active,2015-06-06
EMP1794,Product,Male,42,150000,12,0.3,0.37,Resigned,2020-05-21
EMP1795,Sales,Female,37,70000,23,2.1,0.24,Resigned,2022-05-28
EMP1796,Product,Female,52,150000,37,3.8,0.18,Active,2022-01-10
EMP1797,Sales,Male,52,90000,37,3.5,0.35,Resigned,2019-08-17
EMP1798,Marketing,Non-binary,33,130000,10,1.5,0.07,Resigned,2021-02-28
EMP1799,HR,Male,59,70000,20,2.3,0.31,Active,2015-07-26
EMP1800,Engineering,Male,35,110000,13,1.9,0.06,Active,2022-10-27
EMP1801,Product,Male,22,120000,43,4.5,0.43,Active,2021-02-11
EMP1802,Marketing,Non-binary,42,80000,34,3.1,0.38,Active,2018-03-22
EMP1803,Marketing,Male,22,130000,48,3.9,0.14,Resigned,2019-07-11
EMP1804,Marketing,Male,27,90000,18,2.7,0.37,Active,2023-12-02
EMP1805,Sales,Male,27,70000,42,3.7,0.05,Resigned,2017-07-27
EMP1806,HR,Female,30,70000,30,3.7,0.27,Active,2025-10-26
EMP1807,Marketing,Female,55,120000,32,3.2,0.47,Resigned,2025-07-02
EMP1808,Product,Female,53,150000,44,3.8,0.32,Active,2019-05-01
EMP1809,HR,Male,41,140000,23,3.0,0.29,Active,2023-04-24
EMP1810,Marketing,Non-binary,29,70000,41,3.1,0.11,Resigned,2015-12-10
EMP1811,HR,Female,57,120000,20,2.9,0.36,Active,2021-02-13
EMP1812,Product,Non-binary,56,80000,24,2.0,0.21,Active,2021-05-15
EMP1813,Sales,Non-binary,44,130000,33,2.5,0.24,Active,2025-02-19
EMP1814,Sales,Non-binary,22,140000,14,2.3,0.13,Active,2022-01-12
EMP1815,Sales,Female,26,150000,34,3.4,0.2,Active,2017-09-16
EMP1816,Marketing,Non-binary,26,150000,24,2.8,0.12,Active,2016-06-28
EMP1817,Engineering,Non-binary,56,150000,12,1.6,0.42,Active,2020-07-26
EMP1818,HR,Female,50,70000,23,2.9,0.21,Active,2019-05-13
EMP1819,Product,Non-binary,24,90000,36,2.8,0.12,Resigned,2016-12-15
EMP1820,Product,Male,27,90000,49,4.6,0.19,Active,2016-12-16
EMP1821,Sales,Female,56,70000,32,4.0,0.03,Resigned,2018-11-09
EMP1822,Sales,Male,51,130000,31,3.2,0.05,Active,2015-03-12
EMP1823,Marketing,Male,25,140000,38,4.7,0.31,Active,2019-09-02
EMP1824,Marketing,Male,56,140000,49,5.0,0.5,Active,2020-11-10
EMP1825,Sales,Non-binary,40,70000,48,5.0,0.19,Active,2025-04-23
EMP1826,HR,Non-binary,51,120000,47,5.0,0.48,Resigned,2015-01-26
EMP1827,Marketing,Non-binary,46,140000,39,3.3,0.44,Resigned,2017-11-14
EMP1828,Engineering,Male,36,150000,43,4.9,0.36,Resigned,2017-12-26
EMP1829,Product,Non-binary,25,150000,20,2.6,0.39,Active,2017-04-26
EMP1830,Sales,Female,32,110000,34,3.6,0.38,Active,2016-09-19
EMP1831,HR,Non-binary,51,70000,44,4.8,0.45,Active,2019-11-18
EMP1832,HR,Male,55,130000,49,5.0,0.47,Active,2021-09-26
EMP1833,Marketing,Non-binary,31,150000,26,1.7,0.37,Active,2025-07-18
EMP1834,Sales,Non-binary,32,90000,15,2.1,0.4,Resigned,2022-02-25
EMP1835,Marketing,Non-binary,55,70000,10,0.9,0.4,Active,2018-11-05
EMP1836,Marketing,Female,58,80000,11,1.0,0.29,Resigned,2024-09-26
EMP1837,Marketing,Non-binary,32,130000,19,2.6,0.3,Active,2021-02-03
EMP1838,Marketing,Non-binary,55,120000,29,3.4,0.05,Active,2021-11-21
EMP1839,HR,Non-binary,25,100000,35,3.4,0.29,Active,2020-10-14
EMP1840,HR,Non-binary,40,70000,14,1.3,0.0,Active,2021-01-15
EMP1841,Sales,Male,24,150000,34,4.3,0.29,Resigned,2020-12-17
EMP1842,Engineering,Non-binary,29,140000,50,5.0,0.47,Resigned,2022-05-01
EMP1843,Engineering,Non-binary,60,150000,25,3.2,0.28,Resigned,2017-12-09
EMP1844,Product,Male,47,100000,14,0.9,0.28,Resigned,2021-03-14
EMP1845,HR,Female,44,120000,12,1.0,0.15,Active,2025-02-18
EMP1846,Marketing,Female,29,110000,27,3.1,0.15,Active,2018-02-15
EMP1847,Sales,Non-binary,49,80000,35,3.0,0.21,Active,2020-05-09
EMP1848,Marketing,Female,41,120000,24,3.3,0.17,Active,2025-01-02
EMP1849,HR,Female,48,130000,50,5.0,0.18,Active,2015-08-22
EMP1850,Product,Female,43,140000,29,2.1,0.12,Active,2016-03-23
EMP1851,Marketing,Non-binary,39,150000,13,1.1,0.12,Active,2024-10-20
EMP1852,Sales,Non-binary,33,70000,12,0.9,0.34,Resigned,2018-09-26
EMP1853,Engineering,Non-binary,58,130000,14,0.8,0.31,Active,2019-03-01
EMP1854,HR,Non-binary,27,100000,22,1.9,0.03,Active,2015-10-02
EMP1855,Marketing,Male,35,90000,21,2.1,0.41,Active,2018-05-18
EMP1856,Product,Non-binary,24,110000,14,1.1,0.3,Active,2025-01-13
EMP1857,Product,Non-binary,53,130000,34,4.1,0.46,Active,2023-02-11
EMP1858,Product,Female,34,80000,43,4.2,0.16,Resigned,2017-05-28
EMP1859,Sales,Female,33,120000,23,3.1,0.42,Active,2022-12-24
EMP1860,HR,Male,26,100000,16,1.9,0.48,Active,2023-12-07
EMP1861,Marketing,Female,24,130000,46,4.0,0.21,Resigned,2018-01-27
EMP1862,HR,Non-binary,54,100000,35,3.4,0.35,Active,2022-09-24
EMP1863,Marketing,Female,52,150000,42,3.8,0.23,Active,2016-06-18
EMP1864,Marketing,Non-binary,28,150000,17,2.1,0.21,Resigned,2023-09-19
EMP1865,HR,Male,28,70000,33,3.0,0.03,Resigned,2018-11-21
EMP1866,Marketing,Female,40,80000,33,3.7,0.1,Resigned,2025-06-02
EMP1867,Engineering,Male,45,80000,16,2.5,0.31,Active,2018-09-23
EMP1868,Marketing,Female,58,70000,16,2.1,0.08,Active,2018-09-05
EMP1869,HR,Female,50,110000,32,3.1,0.16,Active,2022-01-05
EMP1870,Engineering,Non-binary,40,110000,39,3.3,0.36,Active,2018-03-07
EMP1871,Product,Female,54,140000,45,4.7,0.47,Active,2023-04-28
EMP1872,Engineering,Female,49,120000,46,3.7,0.07,Resigned,2015-10-17
EMP1873,Product,Non-binary,58,90000,21,1.5,0.03,Resigned,2016-10-04
EMP1874,Sales,Female,57,100000,21,2.2,0.35,Resigned,2016-11-20
EMP1875,Marketing,Non-binary,26,70000,20,2.3,0.12,Active,2020-03-16
EMP1876,Sales,Female,28,140000,34,2.8,0.05,Resigned,2024-03-24
EMP1877,Product,Female,48,130000,42,4.4,0.24,Active,2022-10-10
EMP1878,Engineering,Male,53,90000,12,1.2,0.03,Active,2021-08-14
EMP1879,Product,Male,43,120000,19,2.2,0.03,Active,2023-12-22
EMP1880,Marketing,Male,51,70000,45,3.5,0.27,Active,2017-08-07
EMP1881,Product,Male,33,100000,29,3.2,0.19,Active,2024-11-02
EMP1882,Sales,Female,31,140000,28,2.1,0.43,Active,2022-06-22
EMP1883,Product,Male,51,150000,13,1.9,0.29,Active,2016-06-01
EMP1884,Product,Male,28,90000,49,4.6,0.07,Active,2021-01-21
EMP1885,Engineering,Non-binary,58,140000,36,3.7,0.27,Active,2018-08-20
EMP1886,Engineering,Female,26,70000,22,1.8,0.36,Active,2018-10-07
EMP1887,Marketing,Female,39,90000,15,1.5,0.25,Active,2022-10-17
EMP1888,Sales,Male,44,110000,50,4.7,0.46,Active,2018-10-15
EMP1889,Engineering,Non-binary,46,70000,23,2.3,0.49,Active,2016-10-23
EMP1890,Sales,Female,38,130000,30,4.0,0.33,Active,2024-08-11
EMP1891,Marketing,Male,55,130000,41,3.5,0.12,Active,2024-05-15
EMP1892,Product,Non-binary,34,80000,50,4.4,0.05,Resigned,2018-12-13
EMP1893,Sales,Non-binary,37,140000,36,4.4,0.41,Active,2025-10-03
EMP1894,Engineering,Non-binary,58,90000,40,3.3,0.18,Active,2019-12-26
EMP1895,Sales,Male,49,90000,19,1.8,0.11,Active,2016-06-04
EMP1896,Sales,Non-binary,49,110000,10,1.0,0.2,Active,2019-10-04
EMP1897,Sales,Male,36,120000,24,2.0,0.05,Active,2020-02-01
EMP1898,Engineering,Non-binary,48,100000,47,4.1,0.12,Active,2024-03-26
EMP1899,Marketing,Non-binary,22,120000,45,4.6,0.35,Active,2015-01-19
EMP1900,Product,Female,46,90000,29,2.5,0.33,Resigned,2025-06-17
EMP1901,Product,Female,29,130000,21,1.8,0.39,Active,2018-01-05
EMP1902,Sales,Male,23,110000,40,4.6,0.05,Active,2016-03-14
EMP1903,Product,Male,32,140000,27,1.9,0.01,Active,2019-01-18
EMP1904,Product,Female,24,140000,42,5.0,0.2,Active,2020-08-18
EMP1905,Marketing,Female,22,150000,16,1.2,0.07,Active,2022-03-25
EMP1906,Product,Female,46,150000,44,4.2,0.22,Active,2016-03-06
EMP1907,Marketing,Female,24,70000,18,2.5,0.48,Resigned,2025-05-25
EMP1908,Sales,Female,47,100000,32,3.2,0.09,Resigned,2016-12-13
EMP1909,HR,Male,27,140000,20,2.5,0.05,Active,2024-05-03
EMP1910,Sales,Non-binary,30,110000,48,5.0,0.44,Active,2024-06-06
EMP1911,Sales,Female,39,70000,29,3.9,0.35,Resigned,2021-07-17
EMP1912,Sales,Female,29,150000,47,4.0,0.31,Resigned,2024-07-10
EMP1913,Product,Female,29,120000,15,2.2,0.13,Active,2015-03-23
EMP1914,Engineering,Female,49,70000,48,5.0,0.21,Active,2021-07-28
EMP1915,Product,Female,22,70000,12,0.7,0.11,Active,2017-07-12
EMP1916,Marketing,Female,39,110000,15,1.4,0.13,Resigned,2015-12-17
EMP1917,Sales,Female,48,150000,43,4.0,0.37,Active,2019-03-18
EMP1918,Engineering,Male,35,110000,14,0.7,0.43,Resigned,2020-09-19
EMP1919,Engineering,Female,51,130000,45,5.0,0.16,Active,2015-08-26
EMP1920,Engineering,Female,25,110000,23,2.9,0.42,Resigned,2015-01-15
EMP1921,Engineering,Male,42,110000,37,4.4,0.08,Resigned,2021-03-22
EMP1922,Engineering,Non-binary,24,120000,20,2.2,0.17,Resigned,2015-07-12
EMP1923,Product,Male,39,140000,33,4.2,0.05,Resigned,2020-03-11
EMP1924,Engineering,Female,46,100000,42,4.3,0.25,Resigned,2018-02-01
EMP1925,Product,Non-binary,46,110000,26,3.1,0.08,Resigned,2024-06-09
EMP1926,Product,Non-binary,51,100000,31,2.5,0.2,Resigned,2019-08-26
EMP1927,Product,Non-binary,44,140000,31,2.7,0.15,Active,2017-02-04
EMP1928,Engineering,Male,28,120000,40,4.8,0.45,Active,2016-08-14
EMP1929,Engineering,Female,24,100000,23,3.0,0.25,Active,2017-03-20
EMP1930,Marketing,Male,37,80000,13,1.2,0.24,Resigned,2023-07-14
EMP1931,Product,Female,59,120000,17,1.6,0.11,Resigned,2022-09-04
EMP1932,HR,Female,27,70000,32,4.0,0.16,Resigned,2020-07-18
EMP1933,Sales,Female,53,140000,28,2.6,0.18,Active,2016-06-15
EMP1934,Engineering,Non-binary,58,110000,29,3.2,0.3,Active,2023-10-28
EMP1935,Product,Female,44,70000,47,5.0,0.21,Active,2023-05-07
EMP1936,HR,Male,22,130000,25,2.4,0.18,Active,2020-12-11
EMP1937,Sales,Female,26,80000,10,1.1,0.18,Active,2021-01-02
EMP1938,Marketing,Non-binary,24,80000,36,3.0,0.44,Resigned,2015-03-20
EMP1939,Engineering,Female,22,140000,36,4.5,0.39,Resigned,2016-09-26
EMP1940,Product,Male,54,70000,18,2.8,0.03,Active,2022-09-10
EMP1941,Product,Non-binary,40,70000,30,3.9,0.28,Resigned,2021-05-20
EMP1942,Engineering,Female,44,150000,24,1.8,0.0,Active,2021-07-20
EMP1943,Engineering,Non-binary,39,90000,11,1.5,0.06,Active,2018-11-02
EMP1944,Product,Non-binary,48,140000,38,4.0,0.2,Resigned,2021-08-14
EMP1945,Product,Female,57,150000,18,2.6,0.04,Active,2017-01-09
EMP1946,Marketing,Male,53,90000,43,3.7,0.21,Resigned,2021-09-02
EMP1947,Marketing,Male,26,120000,23,1.9,0.48,Active,2023-05-21
EMP1948,Product,Female,26,130000,46,5.0,0.29,Resigned,2018-01-17
EMP1949,Sales,Non-binary,29,110000,45,5.0,0.34,Active,2019-08-11
EMP1950,Engineering,Male,44,100000,26,3.0,0.19,Resigned,2015-06-28
EMP1951,Sales,Female,39,140000,43,5.0,0.18,Active,2021-12-19
EMP1952,Marketing,Non-binary,36,70000,46,4.2,0.24,Resigned,2023-03-21
EMP1953,Marketing,Non-binary,56,110000,15,1.6,0.37,Active,2024-06-10
EMP1954,Engineering,Male,47,130000,19,1.6,0.01,Active,2022-08-08
EMP1955,HR,Male,29,110000,28,3.7,0.37,Active,2016-05-06
EMP1956,Sales,Female,34,120000,37,3.1,0.03,Active,2017-03-25
EMP1957,Sales,Non-binary,51,80000,17,2.5,0.12,Active,2017-05-23
EMP1958,Engineering,Female,32,140000,26,2.0,0.06,Active,2017-12-05
EMP1959,Sales,Non-binary,44,100000,29,3.2,0.2,Active,2023-05-12
EMP1960,Product,Non-binary,50,140000,28,2.7,0.21,Active,2022-12-14
EMP1961,HR,Female,52,90000,49,4.3,0.44,Resigned,2023-08-15
EMP1962,Engineering,Non-binary,47,120000,43,5.0,0.2,Active,2023-03-27
EMP1963,Product,Female,44,100000,10,1.2,0.43,Resigned,2016-09-16
EMP1964,Product,Non-binary,56,140000,36,3.2,0.16,Active,2017-06-21
EMP1965,HR,Male,54,140000,19,2.8,0.22,Active,2015-02-03
EMP1966,Sales,Non-binary,47,150000,21,1.7,0.44,Active,2024-09-25
EMP1967,Engineering,Male,27,70000,26,1.9,0.41,Resigned,2018-01-21
EMP1968,Sales,Male,33,70000,21,2.6,0.46,Resigned,2020-06-09
EMP1969,Product,Male,26,100000,18,2.2,0.04,Resigned,2019-01-18
EMP1970,Marketing,Male,42,130000,19,1.6,0.19,Active,2017-03-08
EMP1971,Marketing,Female,41,80000,30,3.1,0.19,Resigned,2020-05-14
EMP1972,Engineering,Female,22,120000,46,5.0,0.03,Active,2016-10-10
EMP1973,Engineering,Female,45,110000,44,4.1,0.06,Resigned,2019-09-02
EMP1974,HR,Non-binary,58,70000,33,2.9,0.07,Resigned,2021-08-21
EMP1975,Sales,Non-binary,30,90000,49,4.5,0.0,Active,2022-10-01
EMP1976,Sales,Non-binary,36,100000,43,3.5,0.27,Resigned,2019-11-15
EMP1977,Marketing,Male,52,110000,34,3.6,0.22,Active,2016-02-22
EMP1978,Sales,Male,53,120000,27,2.8,0.08,Resigned,2023-01-02
EMP1979,Marketing,Non-binary,27,150000,39,4.1,0.48,Active,2017-06-11
EMP1980,Product,Non-binary,51,120000,38,3.7,0.0,Active,2017-01-06
EMP1981,Product,Non-binary,54,100000,43,4.0,0.22,Active,2025-11-11
EMP1982,Product,Non-binary,40,150000,40,4.6,0.26,Active,2022-12-14
EMP1983,Engineering,Female,34,80000,47,4.1,0.2,Active,2018-01-27
EMP1984,HR,Male,54,130000,20,1.9,0.05,Resigned,2018-07-02
EMP1985,Engineering,Non-binary,26,120000,29,3.8,0.47,Active,2017-10-26
EMP1986,Product,Male,37,90000,32,3.6,0.44,Active,2024-03-13
EMP1987,HR,Female,38,100000,28,1.9,0.2,Resigned,2018-03-15
EMP1988,Engineering,Female,39,130000,21,2.9,0.09,Resigned,2025-09-23
EMP1989,HR,Male,35,80000,37,3.1,0.2,Resigned,2020-07-18
EMP1990,Product,Female,36,130000,26,2.6,0.11,Resigned,2024-07-25
EMP1991,Sales,Female,26,130000,12,2.1,0.42,Active,2017-11-11
EMP1992,HR,Male,22,100000,13,0.7,0.27,Resigned,2022-08-03
EMP1993,Marketing,Female,55,150000,31,2.6,0.05,Active,2021-01-07
EMP1994,Engineering,Non-binary,29,90000,38,3.4,0.18,Active,2015-04-27
EMP1995,HR,Female,46,150000,12,0.4,0.05,Resigned,2016-03-27
EMP1996,Marketing,Non-binary,38,70000,27,1.8,0.2,Resigned,2023-08-19
EMP1997,Marketing,Non-binary,44,130000,35,4.2,0.42,Active,2024-01-19
EMP1998,Engineering,Non-binary,55,90000,24,2.9,0.4,Active,2016-04-20
EMP1999,Sales,Male,23,150000,26,2.4,0.45,Resigned,2020-12-09
EMP2000,Sales,Female,48,140000,21,2.5,0.04,Active,2022-05-10
EMP2001,Marketing,Female,53,150000,48,3.9,0.0,Resigned,2019-07-17
EMP2002,Engineering,Male,23,70000,10,1.0,0.28,Active,2019-01-17
EMP2003,HR,Non-binary,29,120000,45,4.7,0.17,Resigned,2024-05-08
EMP2004,Sales,Male,38,80000,41,4.9,0.33,Resigned,2022-11-17
EMP2005,Marketing,Female,53,150000,37,3.3,0.42,Active,2015-04-10
EMP2006,Engineering,Non-binary,55,130000,32,3.8,0.36,Active,2018-04-11
EMP2007,HR,Female,55,90000,29,2.7,0.15,Resigned,2022-11-27
EMP2008,Marketing,Female,44,70000,11,1.4,0.34,Active,2017-12-07
EMP2009,Marketing,Non-binary,57,140000,26,3.0,0.34,Active,2022-10-11
EMP2010,Engineering,Female,25,130000,44,4.0,0.01,Resigned,2017-09-01
EMP2011,Product,Female,24,110000,30,3.4,0.24,Resigned,2022-12-09
EMP2012,Engineering,Non-binary,29,120000,22,2.8,0.35,Active,2022-08-22
EMP2013,Marketing,Female,57,90000,43,4.4,0.21,Resigned,2015-09-13
EMP2014,HR,Female,48,100000,21,1.6,0.47,Active,2015-11-06
EMP2015,HR,Male,31,130000,46,4.8,0.22,Active,2023-08-08
EMP2016,HR,Female,33,70000,33,3.7,0.43,Active,2016-03-14
EMP2017,HR,Female,56,150000,11,1.7,0.24,Active,2025-03-09
EMP2018,HR,Female,41,70000,48,4.0,0.49,Active,2016-12-11
EMP2019,Engineering,Non-binary,47,130000,19,2.6,0.05,Active,2023-02-05
EMP2020,Marketing,Female,52,80000,35,2.6,0.06,Resigned,2020-12-06
EMP2021,HR,Male,41,70000,10,0.7,0.2,Resigned,2016-12-07
EMP2022,Product,Female,52,80000,26,3.1,0.4,Resigned,2016-06-16
EMP2023,HR,Male,34,90000,40,3.8,0.14,Active,2021-08-25
EMP2024,Marketing,Male,59,140000,13,1.0,0.25,Active,2020-10-01
EMP2025,Sales,Non-binary,27,120000,49,4.4,0.05,Active,2021-05-14
EMP2026,Sales,Female,32,150000,11,1.1,0.09,Active,2021-02-01
EMP2027,Product,Male,53,140000,20,1.3,0.37,Resigned,2016-08-16
EMP2028,HR,Non-binary,43,150000,39,4.8,0.02,Active,2025-12-28
EMP2029,HR,Female,36,130000,16,1.4,0.02,Active,2021-12-22
EMP2030,Marketing,Non-binary,54,110000,19,1.3,0.19,Active,2017-05-25
EMP2031,Marketing,Female,55,140000,19,2.5,0.35,Active,2021-11-25
EMP2032,Sales,Female,40,100000,18,2.0,0.26,Active,2018-08-02
EMP2033,Sales,Non-binary,60,150000,11,1.0,0.21,Resigned,2023-12-26
EMP2034,Marketing,Male,59,70000,41,4.0,0.24,Active,2024-10-12
EMP2035,Product,Male,23,130000,34,2.4,0.33,Active,2020-04-06
EMP2036,Sales,Male,53,120000,17,0.9,0.23,Active,2021-12-19
EMP2037,Product,Female,34,140000,35,4.2,0.04,Active,2025-06-06
EMP2038,HR,Female,46,130000,29,3.0,0.0,Active,2022-11-11
EMP2039,Engineering,Non-binary,23,140000,25,1.8,0.19,Active,2022-12-02
EMP2040,Marketing,Male,48,90000,39,4.8,0.13,Active,2017-01-09
EMP2041,Product,Male,51,100000,26,2.0,0.11,Resigned,2022-02-18
EMP2042,Marketing,Male,49,80000,43,4.5,0.16,Resigned,2020-06-24
EMP2043,Engineering,Male,33,120000,31,3.2,0.42,Active,2017-11-22
EMP2044,Engineering,Female,57,120000,37,4.6,0.3,Resigned,2019-02-25
EMP2045,Engineering,Non-binary,54,140000,21,1.5,0.39,Resigned,2016-12-22
EMP2046,Engineering,Non-binary,43,80000,48,5.0,0.12,Active,2017-06-13
EMP2047,Product,Female,38,130000,15,1.5,0.1,Resigned,2020-10-12
EMP2048,Product,Male,23,120000,31,2.6,0.04,Active,2022-11-22
EMP2049,Sales,Female,50,140000,24,1.5,0.32,Active,2018-11-19
