Employee_ID,Department,Gender,Age,Salary,Training_Hours,Performance_Rating,Overtime_Ratio,Status,Hire_Date
EMP1662,Engineering,Female,43,114000.0,43,4.0,0.03,Resigned,2019-01-01
EMP1663,Marketing,Non-binary,44,90000.0,45,4.0,0.19,Active,22/11/2017
EMP1664,Sales,Male,47,130000.0,48,3.9,0.13,Active,2022-07-01
EMP1665,Marketing,Female,59,150000.0,41,3.7,0.05,Resigned,2016-03-01
EMP1666,HR,Non-binary,41,110000.0,10,1.1,0.29,Active,2015-08-01
EMP1667,Sales,Non-binary,52,,42,4.3,0.17,Active,2016-01-01
EMP1668,Engineering,Male,27,90000.0,23,2.2,0.05,Active,2021-05-01
EMP1669,engineering,Female,60,85500.0,13,2.0,0.05,Active,2022-01-01
EMP1670,HR,Male,55,140000.0,37,4.5,0.03,Active,16/10/2018
EMP1671,Sales,Non-binary,46,90000.0,11,93.24600099692216,0.28,Resigned,2015-02-01
EMP1672,HR,Male,47,140000.0,16,1.8,0.26,Active,2018-09-01
EMP1673,Product,Non-binary,51,110000.0,30,2.9,0.02,Resigned,2018-12-01
EMP1674,Engineering,Male,25,150000.0,18,2.2,0.45,Active,2020-12-01
EMP1675,Engineering,Male,27,80000.0,24,2.9,0.24,Active,2020-05-01
EMP1676,HR,Male,37,110000.0,47,4.9,0.09,Active,2022-07-01
EMP1677,Marketing,Non-binary,42,150000.0,31,3.3,0.37,Active,2023-02-01
EMP1678,Sales,Female,53,70000.0,37,3.2,0.29,Resigned,2016-12-01
EMP1679,Product,Female,33,120000.0,15,1.7,0.25,Active,2018-07-01
EMP1680,Product,Non-binary,54,130000.0,21,1.7,0.45,Resigned,2022-12-01
EMP1681,HR,Male,28,110000.0,48,-3.4475839381317677,0.19,Active,2016-09-01
EMP1682,Engineering,Non-binary,48,80000.0,16,1.7,0.14,Active,2016-10-01
EMP1683,Sales,Non-binary,24,70000.0,42,3.7,0.01,Active,2023-06-01
EMP1684,Marketing,Male,42,120000.0,19,1.6,0.36,Resigned,2015-10-01
EMP1685,HR,Non-binary,36,100000.0,28,3.5,0.25,Active,2018-07-01
EMP1686,HR,Non-binary,50,100000.0,24,3.3,0.25,Resigned,2022-10-01
EMP1687,Marketing,Male,24,150000.0,26,2.8,0.37,Active,2015-22-44
EMP1688,Sales,Male,38,,15,2.0,0.15,Resigned,2022-05-01
EMP1689,Marketing,Non-binary,33,90000.0,30,2.7,0.34,Active,2017-08-01
EMP1690,Engineering,Female,22,114000.0,18,98.97551525337123,0.29,Resigned,2018-03-01
EMP1691,Product,Non-binary,55,70000.0,17,2.3,0.34,Active,2021-01-01
EMP1692,HR,Female,45,70000.0,43,4.3,0.2,Active,2017-06-01
EMP1693,Product,Male,40,80000.0,37,32.192555168543095,0.39,Resigned,2015-01-01
EMP1694,Engineering,Male,41,120000.0,16,1.5,0.42,Resigned,2021-02-01
EMP1695,HR,Non-binary,29,120000.0,48,-0.08839136433337946,0.27,Resigned,2023-01-01
EMP1696,HR,Male,29,120000.0,36,4.1,0.16,Resigned,2017-04-01
EMP1697,Sales,Female,27,120000.0,24,2.7,0.3,Resigned,2/9/2018
EMP1698,HR,Non-binary,33,130000.0,34,4.2,0.28,Active,2015-09-01
EMP1699,Sales,Non-binary,42,90000.0,26,3.5,0.44,Active,2023-02-01
EMP1700,HR,Male,27,130000.0,39,3.1,0.22,Resigned,2022-10-01
EMP1701,Sales,Female,42,90000.0,25,1.6,0.3,Resigned,2017-12-01
EMP1702,Product,Male,41,120000.0,32,3.6,0.26,Active,2022-06-01
EMP1703,Engineering,Male,38,70000.0,33,3.2,0.06,Active,2015-05-01
EMP1704,HR,Non-binary,50,70000.0,41,4.2,0.09,Active,2022-01-01
EMP1705,Marketing,Male,52,120000.0,43,4.4,0.14,Resigned,2011-18-45
EMP1706,Marketing,Male,49,80000.0,18,2.7,0.4,Resigned,2016-10-01
EMP1707,Marketing,Non-binary,48,140000.0,49,4.4,0.12,Active,2021-06-01
EMP1708,Marketing,Non-binary,57,130000.0,28,1.8,0.22,Resigned,2021-04-01
EMP1709,Sales,Non-binary,32,80000.0,48,5.0,0.26,Active,2018-06-01
EMP1710,Product,Non-binary,51,,18,1.1,0.39,Resigned,2018-02-01
EMP1711,Product,Female,32,70000.0,19,1.6,0.13,Active,2003-6-6
EMP1712,Marketing,Female,40,140000.0,37,3.8,0.18,Resigned,2020-04-01
EMP1713,Sales,Non-binary,41,140000.0,38,4.2,0.04,Active,2021-11-01
EMP1714,Engineering,Non-binary,53,140000.0,42,3.4,0.47,Active,2015-02-01
EMP1715,Engineering,Female,59,76000.0,35,3.9,0.18,Active,2015-02-01
EMP1716,HR,Male,26,150000.0,10,1.9,0.26,Active,2021-12-01
EMP1717,Sales,Male,56,150000.0,32,4.0,0.46,Active,2022-11-01
EMP1718,Marketing,Female,47,80000.0,22,3.1,0.47,Resigned,2016-03-01
EMP1719,Engineering,Male,31,80000.0,19,1.4,0.29,Active,2023-10-01
EMP1720,HR,Female,46,130000.0,18,1.4,0.41,Active,2018-05-01
EMP1721,Product,Female,31,150000.0,26,1.8,0.06,Active,2017-05-01
EMP1722,Sales,Female,36,130000.0,43,4.2,0.3,Active,2019-08-01
EMP1723,Engineering,Female,39,,13,1.2,0.21,Resigned,2021-03-01
EMP1724,Sales,Male,38,110000.0,48,5.0,0.35,Active,2021-11-01
EMP1725,HR,Non-binary,29,110000.0,12,1.3,0.37,Active,2023-03-01
EMP1726,hr,Non-binary,54,80000.0,21,1.8,0.45,Active,2022-11-01
EMP1727,Sales,Non-binary,51,70000.0,43,5.0,0.3,Resigned,2019-07-01
EMP1728,Engineering,Female,57,104500.0,41,3.7,0.04,Active,2022-06-01
EMP1729,Marketing,Female,34,120000.0,37,4.1,0.19,Active,2008-1-9
EMP1730,Engineering,Male,55,130000.0,20,-0.3529124046134391,0.14,Active,2023-11-01
EMP1731,HR,Male,41,70000.0,13,1.6,0.42,Active,2020-12-01
EMP1732,Sales,Female,37,110000.0,50,5.0,0.37,Resigned,2015-08-01
EMP1733,Engineering,Non-binary,41,150000.0,34,3.4,0.49,Active,2020-04-01
EMP1734,HR,Non-binary,57,130000.0,36,3.0,0.14,Active,2021-10-01
EMP1735,Product,Non-binary,53,70000.0,25,2.3,0.5,Resigned,2023-05-01
EMP1736,Marketing,Male,42,80000.0,31,2.4,0.48,Resigned,2023-08-01
EMP1737,Marketing,Male,32,100000.0,32,2.9,0.12,Active,2008-14-8
EMP1738,Sales,Non-binary,39,150000.0,47,4.6,0.02,Active,2023-01-01
EMP1739,Sales,Male,51,130000.0,28,2.7,0.15,Active,2020-04-01
EMP1740,Sales,Non-binary,38,70000.0,32,3.0,0.35,Active,2018-01-01
EMP1741,Sales,Male,24,70000.0,38,3.4,0.47,Resigned,2020-11-01
EMP1742,Sales,Non-binary,54,130000.0,18,0.9,0.35,Active,2021-03-01
EMP1743,Product,Female,60,110000.0,27,2.4,0.47,Active,2018-05-01
EMP1744,HR,Non-binary,59,140000.0,34,3.4,0.02,Active,2023-07-01
EMP1745,Product,Male,30,120000.0,19,1.4,0.21,Active,2020-10-01
EMP1746,Engineering,Non-binary,57,150000.0,41,4.9,0.16,Active,2015-04-01
EMP1747,Product,Female,58,80000.0,32,3.9,0.09,Active,2023-09-01
EMP1748,Marketing,Non-binary,29,90000.0,42,4.9,0.28,Active,2020-06-01
EMP1749,HR,Female,58,110000.0,44,-3.117611297906194,0.25,Resigned,2019-02-01
EMP1750,HR,Female,33,70000.0,10,1.4,0.24,Active,2021-10-01
EMP1751,Product,Non-binary,23,120000.0,32,2.3,0.16,Active,2020-10-01
EMP1752,Marketing,Non-binary,57,80000.0,22,2.5,0.46,Active,2023-05-01
EMP1753,Sales,Male,32,110000.0,32,3.3,0.31,Active,2016-04-01
EMP1754,Marketing,Female,53,150000.0,36,3.8,0.08,Active,2018-10-01
EMP1755,HR,Non-binary,39,,50,4.7,0.16,Resigned,2017-04-01
EMP1756,Sales,Female,22,150000.0,42,3.6,0.15,Active,2021-07-01
EMP1757,Engineering,Non-binary,58,140000.0,30,2.9,0.19,Resigned,2021-12-01
EMP1758,Engineering,Male,56,140000.0,36,3.2,0.03,Active,2018-05-01
EMP1759,Product,Female,31,140000.0,43,3.7,0.26,Active,2023-02-01
EMP1760,Sales,Non-binary,53,90000.0,40,5.0,0.41,Active,2017-10-01
EMP1761,Sales,Male,50,150000.0,30,3.3,0.01,Active,2017-04-01
EMP1762,Product,Non-binary,31,110000.0,41,3.2,0.29,Resigned,2019-10-01
EMP1763,Engineering,Male,58,120000.0,37,4.6,0.48,Resigned,1996-19-4
EMP1764,Marketing,Male,25,140000.0,40,3.7,0.28,Resigned,2002-14-38
EMP1765,Sales,Male,28,140000.0,25,1.5,0.19,Active,2019-10-01
EMP1766,Product,Female,24,80000.0,42,3.4,0.05,Resigned,2018-02-01
EMP1767,Engineering,Male,42,140000.0,32,2.6,0.18,Resigned,2022-04-01
EMP1768,HR,Female,24,90000.0,33,3.4,0.03,Active,2015-05-01
EMP1769,Engineering,Non-binary,38,140000.0,10,-0.013680612905243028,0.24,Resigned,2018-08-01
EMP1770,Sales,Non-binary,51,110000.0,42,4.3,0.36,Resigned,2020-04-01
EMP1771,Product,Male,44,110000.0,42,3.5,0.48,Active,2023-12-01
EMP1772,product,Female,43,80000.0,39,3.4,0.43,Active,2019-03-01
EMP1773,Product,Male,28,120000.0,43,4.8,0.04,Resigned,2019-01-01
EMP1774,HR,Female,29,130000.0,10,1.4,0.18,Active,22/5/2016
EMP1775,Engineering,Female,42,133000.0,13,1.6,0.26,Active,9/1/2022
EMP1776,Engineering,Non-binary,48,110000.0,11,-0.8362371367181864,0.37,Active,2018-12-01
EMP1777,Engineering,Male,50,150000.0,37,-2.21200242131869,0.31,Active,2021-04-01
EMP1778,Sales,Female,55,150000.0,39,3.7,0.29,Active,2022-04-01
EMP1779,Engineering,Non-binary,52,110000.0,39,3.5,0.07,Active,1997-20-47
EMP1780,Product,Female,23,150000.0,43,-1.349531324464119,0.05,Resigned,2020-09-01
EMP1781,Marketing,Male,37,90000.0,31,2.7,0.08,Resigned,2018-11-01
EMP1782,Marketing,Non-binary,49,110000.0,26,2.7,0.5,Active,2015-07-01
EMP1783,Sales,Non-binary,46,90000.0,14,2.3,0.24,Active,21/8/2022
EMP1784,Engineering,Male,48,110000.0,45,5.0,0.18,Resigned,2/9/2023
EMP1785,HR,Male,22,100000.0,43,4.1,0.4,Active,2022-08-01
EMP1786,Marketing,Male,22,150000.0,37,3.3,0.06,Active,2015-11-01
EMP1787,HR,Female,25,130000.0,41,4.2,0.19,Active,2023-08-01
EMP1788,Engineering,Female,37,95000.0,45,78.7762745895643,0.23,Active,2022-12-01
EMP1789,HR,Non-binary,54,110000.0,25,2.3,0.3,Resigned,2015-04-01
EMP1790,HR,Female,49,110000.0,44,24.54734036545712,0.3,Active,2016-05-01
EMP1791,Marketing,Non-binary,44,130000.0,23,1.6,0.39,Active,2022-12-01
EMP1792,HR,Male,30,130000.0,14,0.6,0.49,Active,2018-12-01
EMP1793,Sales,Non-binary,59,110000.0,15,1.9,0.03,Active,2015-03-01
EMP1794,Marketing,Male,29,100000.0,39,3.1,0.4,Active,2023-09-01
EMP1795,Sales,Non-binary,60,120000.0,38,3.1,0.17,Resigned,2021-05-01
EMP1796,Sales,Non-binary,22,150000.0,35,2.9,0.44,Active,2018-11-01
EMP1797,Product,Male,39,150000.0,44,3.6,0.31,Active,2021-02-01
EMP1798,Product,Non-binary,39,110000.0,28,2.8,0.31,Active,2016-05-01
EMP1799,Product,Male,60,,29,2.7,0.41,Resigned,2015-07-01
EMP1800,Product,Male,44,80000.0,18,1.1,0.49,Resigned,2019-09-01
EMP1801,Product,Non-binary,37,130000.0,37,3.1,0.07,Active,2022-03-01
EMP1802,Product,Female,51,100000.0,48,4.8,0.23,Resigned,2016-04-01
EMP1803,Product,Female,25,100000.0,48,5.0,0.41,Active,22/5/2024
EMP1804,Sales,Female,30,100000.0,50,4.7,0.32,Active,2016-04-01
EMP1805,Sales,Female,34,,23,2.2,0.21,Active,2015-07-01
EMP1806,Sales,Male,51,130000.0,13,2.2,0.14,Active,2019-09-01
EMP1807,Product,Male,55,130000.0,24,1.7,0.13,Active,2021-07-01
EMP1808,Marketing,Male,23,80000.0,15,0.6,0.5,Active,2016-11-01
EMP1809,HR,Male,43,150000.0,24,3.3,0.04,Active,2017-02-01
EMP1810,HR,Male,24,90000.0,23,3.1,0.2,Resigned,11/4/2019
EMP1811,Engineering,Male,38,90000.0,21,2.1,0.45,Active,2019-04-01
EMP1812,Engineering,Male,25,150000.0,14,1.6,0.44,Active,2019-08-01
EMP1813,Marketing,Male,56,120000.0,26,53.12201376596674,0.49,Active,2015-04-01
EMP1814,Product,Non-binary,59,90000.0,50,71.32201923964959,0.38,Resigned,2019-05-01
EMP1815,Marketing,Female,53,140000.0,43,4.6,0.17,Active,2022-07-01
EMP1816,Product,Male,36,70000.0,34,3.6,0.08,Active,2017-10-01
EMP1817,Marketing,Male,34,130000.0,36,3.8,0.05,Resigned,2020-08-01
EMP1818,marketing,Non-binary,33,110000.0,20,1.9,0.2,Active,2023-09-01
EMP1819,Engineering,Female,59,104500.0,32,-2.2244396400186166,0.41,Active,2019-03-01
EMP1820,Sales,Male,41,130000.0,49,4.2,0.09,Resigned,2018-12-01
EMP1821,Engineering,Female,35,66500.0,10,1.9,0.43,Active,2023-08-01
EMP1822,marketing,Male,36,140000.0,40,3.9,0.31,Active,2018-04-01
EMP1823,Sales,Female,30,90000.0,28,2.4,0.16,Active,2018-08-01
EMP1824,Marketing,Female,25,130000.0,43,3.9,0.46,Active,2015-11-01
EMP1825,Sales,Non-binary,34,100000.0,15,79.26754968615687,0.02,Active,2022-06-01
EMP1826,Marketing,Female,23,110000.0,35,3.6,0.48,Active,2023-04-01
EMP1827,Product,Male,24,100000.0,50,5.0,0.22,Resigned,2015-04-01
EMP1828,Marketing,Male,42,100000.0,34,3.5,0.15,Active,2017-05-01
EMP1829,HR,Non-binary,30,70000.0,39,4.3,0.48,Active,2021-01-01
EMP1830,Engineering,Female,57,123500.0,23,2.7,0.31,Resigned,2015-04-01
EMP1831,Product,Non-binary,54,80000.0,42,4.6,0.2,Resigned,2015-06-01
EMP1832,HR,Female,39,130000.0,45,4.7,0.17,Active,2016-09-01
EMP1833,Sales,Non-binary,57,80000.0,11,0.8,0.24,Active,2020-02-01
EMP1834,Product,Non-binary,26,110000.0,22,1.6,0.31,Resigned,2016-03-01
EMP1835,Sales,Female,43,130000.0,19,1.0,0.46,Active,2021-04-01
EMP1836,Engineering,Non-binary,55,110000.0,18,2.3,0.44,Active,2016-04-01
EMP1837,HR,Male,42,100000.0,18,1.2,0.29,Active,2015-11-01
EMP1838,Marketing,Non-binary,41,110000.0,50,5.0,0.18,Active,2017-11-01
EMP1839,Engineering,Non-binary,32,150000.0,39,3.1,0.1,Active,2018-12-01
EMP1840,Product,Male,37,80000.0,10,1.6,0.14,Active,2017-02-01
EMP1841,Product,Male,24,140000.0,12,0.5,0.38,Active,1996-18-5
EMP1842,Marketing,Male,38,90000.0,37,9.813003835299568,0.39,Active,2023-09-01
EMP1843,Engineering,Non-binary,45,70000.0,46,4.7,0.07,Resigned,2030-13-40
EMP1844,Product,Male,32,80000.0,43,4.9,0.02,Resigned,2019-07-01
EMP1845,Product,Male,55,80000.0,38,-0.6123144957553533,0.37,Active,2022-11-01
EMP1846,HR,Female,32,140000.0,44,3.9,0.22,Active,2003-11-36
EMP1847,Sales,Male,53,,33,4.2,0.19,Resigned,2020-02-01
EMP1848,Product,Non-binary,54,70000.0,27,1.9,0.33,Active,2019-04-01
EMP1849,Product,Male,40,,32,3.0,0.01,Active,2023-10-01
EMP1850,Sales,Non-binary,50,70000.0,17,1.8,0.43,Active,2019-10-01
EMP1851,Product,Male,30,130000.0,12,1.5,0.47,Resigned,2020-04-01
EMP1852,Sales,Male,29,100000.0,28,1.8,0.46,Resigned,2020-05-01
EMP1853,Sales,Female,31,90000.0,44,4.3,0.44,Resigned,2015-05-01
EMP1854,HR,Female,31,120000.0,23,1.8,0.31,Resigned,2016-07-01
EMP1855,Sales,Male,56,,45,5.0,0.28,Active,2017-10-01
EMP1856,HR,Non-binary,35,70000.0,16,2.6,0.39,Active,2023-10-01
EMP1857,Sales,Female,54,110000.0,38,3.0,0.38,Active,2016-05-01
EMP1858,Engineering,Female,41,123500.0,41,4.8,0.35,Active,2021-04-01
EMP1859,HR,Non-binary,44,140000.0,15,0.6,0.0,Active,2016-04-01
EMP1860,Sales,Male,39,70000.0,38,3.4,0.15,Active,2017-04-01
EMP1861,Marketing,Non-binary,38,150000.0,49,5.0,0.07,Resigned,2021-02-01
EMP1862,HR,Non-binary,49,120000.0,21,2.6,0.37,Active,2015-09-01
EMP1863,hr,Non-binary,49,70000.0,36,2.9,0.23,Resigned,2023-05-01
EMP1864,Sales,Male,54,90000.0,46,3.8,0.13,Active,2017-11-01
EMP1865,HR,Female,40,100000.0,19,1.7,0.28,Active,2023-03-01
EMP1866,Product,Non-binary,37,110000.0,22,2.3,0.12,Resigned,2023-12-01
EMP1867,Sales,Non-binary,55,120000.0,29,3.6,0.43,Active,2023-05-01
EMP1868,Engineering,Male,54,,27,1.9,0.16,Resigned,2016-08-01
EMP1869,Engineering,Non-binary,27,150000.0,13,1.9,0.39,Active,2019-07-01
EMP1870,Engineering,Non-binary,45,80000.0,31,2.7,0.25,Active,2016-05-01
EMP1871,HR,Male,53,150000.0,38,4.4,0.05,Resigned,2023-01-01
EMP1872,HR,Male,25,,43,3.4,0.03,Resigned,2022-02-01
EMP1873,HR,Female,47,120000.0,44,4.2,0.39,Active,2016-11-01
EMP1874,HR,Female,37,,49,4.1,0.1,Active,2023-05-01
EMP1875,HR,Female,40,150000.0,25,2.5,0.12,Active,2019-03-01
EMP1876,Sales,Non-binary,34,,27,3.0,0.02,Resigned,2015-06-01
EMP1877,Product,Female,56,100000.0,25,3.1,0.25,Active,2019-04-01
EMP1878,Sales,Non-binary,32,110000.0,21,2.0,0.02,Active,2019-06-01
EMP1879,Product,Male,30,80000.0,20,2.9,0.11,Resigned,2015-04-01
EMP1880,HR,Non-binary,54,120000.0,11,0.2,0.21,Resigned,2021-04-01
EMP1881,Marketing,Male,38,100000.0,16,1.4,0.29,Active,2023-10-01
EMP1882,HR,Male,27,80000.0,26,2.4,0.37,Active,2017-12-01
EMP1883,Product,Female,33,120000.0,39,3.6,0.39,Active,2020-01-01
EMP1884,Engineering,Male,30,130000.0,33,89.02691931171996,0.43,Active,2019-08-01
EMP1885,Sales,Female,53,90000.0,35,4.3,0.12,Resigned,25/1/2021
EMP1886,Product,Male,38,90000.0,42,3.8,0.14,Active,2021-10-01
EMP1887,engineering,Non-binary,44,140000.0,23,1.6,0.4,Active,2019-01-01
EMP1888,Engineering,Non-binary,38,110000.0,34,4.1,0.01,Active,2004-10-31
EMP1889,Product,Male,57,120000.0,46,4.2,0.4,Active,2022-03-01
EMP1890,Sales,Non-binary,25,100000.0,46,5.0,0.13,Active,2019-10-01
EMP1891,Product,Non-binary,25,,46,3.7,0.23,Active,2015-11-01
EMP1892,Marketing,Female,47,,13,1.5,0.09,Resigned,2016-04-01
EMP1893,HR,Non-binary,25,100000.0,46,4.6,0.1,Resigned,2021-04-01
EMP1894,Marketing,Non-binary,39,110000.0,23,2.4,0.19,Active,2015-06-01
EMP1895,HR,Male,38,150000.0,50,5.0,0.0,Active,2023-09-01
EMP1896,Product,Male,47,130000.0,41,4.3,0.02,Active,2020-05-01
EMP1897,Engineering,Female,55,104500.0,46,-2.940805946445664,0.28,Active,2016-02-01
EMP1898,Product,Non-binary,23,110000.0,31,3.6,0.21,Active,2020-07-01
EMP1899,Marketing,Non-binary,49,80000.0,40,3.3,0.36,Active,2022-07-01
EMP1900,Marketing,Non-binary,59,120000.0,23,3.1,0.48,Resigned,2016-03-01
EMP1901,Engineering,Female,42,114000.0,13,66.1572064300914,0.24,Active,2021-08-01
EMP1902,HR,Male,31,100000.0,35,2.6,0.16,Active,2007-12-29
EMP1903,Product,Non-binary,37,100000.0,22,1.6,0.35,Active,2019-05-01
EMP1904,Marketing,Non-binary,22,90000.0,35,4.4,0.01,Active,2015-07-01
EMP1905,Marketing,Female,57,90000.0,32,3.5,0.22,Resigned,2017-07-01
EMP1906,HR,Non-binary,40,140000.0,19,2.6,0.38,Resigned,2015-09-01
EMP1907,Engineering,Non-binary,55,140000.0,34,4.0,0.0,Resigned,2023-12-01
EMP1908,Sales,Male,31,,30,2.4,0.4,Active,2021-01-01
EMP1909,Engineering,Male,27,100000.0,43,4.1,0.28,Resigned,2016-09-01
EMP1910,Engineering,Male,35,80000.0,37,3.4,0.15,Active,2021-07-01
EMP1911,Engineering,Non-binary,39,120000.0,20,1.1,0.27,Active,2015-04-01
EMP1912,Product,Male,42,130000.0,39,4.9,0.03,Active,2016-11-01
EMP1913,Sales,Male,26,150000.0,16,1.0,0.04,Active,2017-11-01
EMP1914,HR,Female,34,130000.0,32,4.1,0.28,Active,2021-03-01
EMP1915,Marketing,Male,56,,31,3.4,0.35,Resigned,2023-01-01
EMP1916,Sales,Non-binary,56,140000.0,33,3.9,0.35,Active,2023-05-01
EMP1917,Engineering,Non-binary,44,140000.0,23,2.8,0.09,Resigned,2021-11-01
EMP1918,Engineering,Non-binary,24,150000.0,41,4.5,0.14,Active,2022-04-01
EMP1919,Engineering,Non-binary,26,100000.0,12,1.9,0.14,Active,2015-02-01
EMP1920,HR,Non-binary,37,80000.0,23,2.8,0.31,Resigned,2015-07-01
EMP1921,Engineering,Male,47,130000.0,29,2.3,0.45,Active,2021-02-01
EMP1922,Sales,Female,34,90000.0,35,3.3,0.05,Active,2019-11-01
EMP1923,Marketing,Non-binary,60,70000.0,30,3.5,0.33,Resigned,2018-10-01
EMP1924,Marketing,Non-binary,46,80000.0,49,5.0,0.1,Active,2015-03-01
EMP1925,Marketing,Female,47,110000.0,21,3.0,0.37,Resigned,2020-11-01
EMP1926,Product,Non-binary,56,120000.0,25,1.6,0.42,Resigned,2021-02-01
EMP1927,Engineering,Female,38,104500.0,48,3.9,0.06,Active,2023-11-01
EMP1928,HR,Male,52,100000.0,31,3.5,0.14,Active,2015-12-01
EMP1929,Engineering,Non-binary,24,70000.0,18,2.7,0.19,Active,2019-02-01
EMP1930,Sales,Female,51,90000.0,13,1.6,0.24,Active,2017-11-01
EMP1931,Sales,Non-binary,39,110000.0,41,4.8,0.47,Active,2015-07-01
EMP1932,Engineering,Non-binary,29,110000.0,35,4.4,0.42,Active,2022-03-01
EMP1933,Marketing,Male,29,150000.0,42,4.2,0.05,Active,2020-04-01
EMP1934,Marketing,Female,30,100000.0,38,3.3,0.44,Active,2021-07-01
EMP1935,Product,Female,43,140000.0,22,2.3,0.1,Active,21/5/2017
EMP1936,Engineering,Female,40,142500.0,14,-1.2716977513507266,0.49,Active,2015-09-01
EMP1937,Marketing,Non-binary,48,90000.0,31,4.0,0.34,Active,2019-04-01
EMP1938,Marketing,Male,59,,25,2.5,0.43,Active,2021-04-01
EMP1939,Engineering,Male,59,130000.0,35,33.94423342141431,0.5,Resigned,2023-11-01
EMP1940,Engineering,Non-binary,24,150000.0,17,1.4,0.45,Active,25/11/2023
EMP1941,Marketing,Male,58,150000.0,33,3.9,0.41,Resigned,2020-06-01
EMP1942,Marketing,Non-binary,39,100000.0,21,2.3,0.02,Active,2022-05-01
EMP1943,HR,Female,41,130000.0,25,-2.4839778033170523,0.02,Active,2016-04-01
EMP1944,Product,Female,27,100000.0,39,3.8,0.37,Active,2021-12-01
EMP1945,Marketing,Female,33,70000.0,30,2.8,0.45,Active,2021-09-01
EMP1946,HR,Male,52,70000.0,20,1.8,0.23,Resigned,2021-05-01
EMP1947,Marketing,Female,49,110000.0,37,87.45572314621616,0.26,Active,2018-07-01
EMP1948,HR,Non-binary,55,90000.0,15,1.0,0.08,Active,2015-09-01
EMP1949,HR,Male,42,90000.0,37,3.9,0.02,Active,21/4/2022
EMP1950,HR,Non-binary,53,110000.0,36,3.7,0.31,Resigned,2016-12-01
EMP1951,HR,Male,47,140000.0,16,2.2,0.32,Active,2019-02-01
EMP1952,Marketing,Non-binary,44,100000.0,31,3.8,0.14,Resigned,2012-14-4
EMP1953,Engineering,Female,25,123500.0,25,3.3,0.47,Resigned,2017-03-01
EMP1954,HR,Non-binary,60,130000.0,32,3.8,0.19,Active,2022-01-01
EMP1955,Engineering,Male,57,120000.0,14,2.2,0.32,Resigned,2022-05-01
EMP1956,Marketing,Male,49,110000.0,49,4.1,0.32,Active,2022-08-01
EMP1957,HR,Male,48,150000.0,42,5.0,0.02,Resigned,2022-12-01
EMP1958,Product,Female,41,120000.0,46,4.8,0.39,Resigned,2020-06-01
EMP1959,Engineering,Female,51,133000.0,11,5.464849844092441,0.05,Active,2021-05-01
EMP1960,Marketing,Non-binary,47,140000.0,15,2.3,0.41,Active,2016-06-01
EMP1961,Product,Female,22,130000.0,46,4.9,0.22,Active,2015-05-01
EMP1962,Engineering,Non-binary,29,70000.0,19,1.0,0.33,Active,23/4/2022
EMP1963,Marketing,Male,52,80000.0,26,1.7,0.44,Active,2021-12-01
EMP1964,Marketing,Female,53,150000.0,25,2.9,0.26,Active,2021-12-01
EMP1965,Product,Male,37,,40,4.3,0.15,Active,2016-09-01
EMP1966,Marketing,Female,29,70000.0,44,4.6,0.46,Active,2020-05-01
EMP1967,Engineering,Non-binary,25,150000.0,24,2.6,0.42,Active,2022-04-01
EMP1968,Marketing,Male,45,120000.0,33,4.1,0.19,Active,2022-03-01
EMP1969,Sales,Non-binary,52,80000.0,37,4.6,0.2,Active,2017-02-01
EMP1970,Sales,Female,22,80000.0,42,4.1,0.44,Resigned,2021-11-01
EMP1971,Engineering,Non-binary,58,140000.0,28,2.5,0.27,Active,2015-08-01
EMP1972,Marketing,Male,46,120000.0,11,1.7,0.28,Resigned,2017-04-01
EMP1973,Sales,Female,48,110000.0,36,2.7,0.22,Resigned,2020-04-01
EMP1974,Product,Male,39,100000.0,33,3.9,0.47,Resigned,2017-01-01
EMP1975,Engineering,Male,48,100000.0,21,1.2,0.01,Active,2016-02-01
EMP1976,HR,Non-binary,55,90000.0,45,4.7,0.18,Active,2022-02-01
EMP1977,HR,Male,27,140000.0,31,3.5,0.43,Active,2016-02-01
EMP1978,Marketing,Non-binary,50,70000.0,40,4.1,0.04,Resigned,2021-04-01
EMP1979,Marketing,Male,24,150000.0,36,3.5,0.2,Resigned,2017-12-01
EMP1980,Marketing,Non-binary,46,110000.0,29,2.7,0.01,Resigned,2022-11-01
EMP1981,Sales,Male,59,150000.0,31,2.5,0.41,Active,23/4/2022
EMP1982,Engineering,Male,39,70000.0,35,3.9,0.24,Resigned,2021-02-01
EMP1983,Engineering,Non-binary,25,150000.0,34,2.5,0.02,Active,2022-12-01
EMP1984,Marketing,Female,40,140000.0,17,2.5,0.47,Active,9/2/2020
EMP1985,Marketing,Male,32,140000.0,50,5.0,0.41,Resigned,2020-07-01
EMP1986,HR,Female,34,,34,2.6,0.14,Active,2020-12-01
EMP1987,Engineering,Non-binary,33,70000.0,32,2.9,0.45,Active,2022-11-01
EMP1988,Engineering,Female,57,114000.0,15,1.6,0.29,Active,2018-07-01
EMP1989,HR,Male,29,,26,2.0,0.33,Active,2019-03-01
EMP1990,HR,Female,35,100000.0,33,-0.20599586589171437,0.02,Resigned,2016-11-01
EMP1991,Marketing,Female,35,90000.0,47,5.0,0.33,Resigned,2021-10-01
EMP1992,product,Male,24,90000.0,13,1.7,0.33,Active,2021-03-01
EMP1993,Sales,Non-binary,49,,23,2.1,0.36,Active,2021-06-01
